"beer","beer","2"
"peanut","peanuts","2"
"cabbage","cabbage","2"
"salad","salad","2"
"little_gem_lettuce","Little Gem lettuce","2"
"seaweed","seaweed","2"
"beef_fillet","fillet of beef","2"
"maple_syrup","maple syrup","2"
"ketchup","ketchup","2"
"almond_extract","almond extract","2"
"rice_wine","rice wine","2"
"rice_flour","rice flour","2"
"birds-eye_chillies","bird's-eye chillies","2"
"passion_fruit_juice","passion fruit juice","2"
"date","date","2"
"cape_gooseberries","cape gooseberries","2"
"pineapple_juice","pineapple juice","2"
"plum","plum","2"
"orange_liqueur","orange liqueur","2"
"gruyere_cheese","Gruyère","2"
"egg_wash","egg wash","2"
"chutney","chutney","2"
"buttermilk","buttermilk","2"
"clams","clams","2"
"coffee","coffee","2"
"passion_fruit","passion fruit","2"
"roquefort_cheese","roquefort","2"
"mango","mango","2"
"sauce","sauces","2"
"lemongrass","lemongrass","2"
"noodle","noodles","2"
"basmati_rice","basmati rice","2"
"dried_mixed_fruit","dried mixed fruit","2"
"sweet_sherry","sweet sherry","2"
"vegetable","vegetables","2"
"crab","crab","2"
"white_chocolate","white chocolate","2"
"summer_fruit","summer fruit","2"
"meringue","meringue","2"
"gin","gin","2"
"sloe_gin","sloe gin","2"
"lettuce","lettuce","2"
"anchovy","anchovies","2"
"french_beans","French beans","2"
"horseradish","horseradish","2"
"herb","herbs","2"
"mussel","mussels","2"
"french_bread","French bread","1"
"marjoram","marjoram","1"
"prosciutto","prosciutto","1"
"mashed_potato","mashed potato","1"
"sichuan_pepper","Sichuan pepper","1"
"crisps","crisps","1"
"wasabi","wasabi","1"
"fruit","fruit","1"
"emmental_cheese","emmental","1"
"mince_pies","mince pies","1"
"cress","cress","1"
"iceberg_lettuce","iceberg lettuce","1"
"peach","peach","1"
"milk_chocolate","milk chocolate","1"
"veal","veal","1"
"chilli_oil","chilli oil","1"
"hoisin_sauce","hoisin sauce","1"
"anchovy_essence","anchovy essence","1"
"galangal","galangal","1"
"wine","wine","1"
"lamb_loin","lamb loin","1"
"madeira_cake","Madeira cake","1"
"clotted_cream","clotted cream","1"
"jam","jam","1"
"pork_fillet","pork fillet","1"
"camembert_cheese","camembert","1"
"fondant_icing","fondant icing","1"
"five-spice_powder","five-spice powder","1"
"marshmallow","marshmallow","1"
"swiss_roll","swiss rolls and roulades","1"
"shrimp","brown shrimp","1"
"crystallised_ginger","crystallised ginger","1"
"digestive_biscuit","digestive biscuit","1"
"chorizo","chorizo","1"
"savoy_cabbage","savoy cabbage","1"
"wild_duck","wild duck","1"
"mackerel","mackerel","1"
"tamarind","tamarind","1"
"juniper_berries","juniper berries","1"
"spice","spices","1"
"buckwheat","buckwheat","1"
"oyster_sauce","oyster sauce","1"
"collar","collar","1"
"seed","seeds","1"
"lamb_shoulder","lamb shoulder","1"
"cockles","cockles","1"
"curry_leaves","curry leaves","1"
"lamb_neck","lamb neck","1"
"chinese_cabbage","chinese cabbage","1"
"desiree_potato","Desirée","1"
"blini","blini","1"
"maize","maize","1"
"chervil","chervil","1"
"prawn_crackers","prawn crackers","1"
"curry_paste","curry paste","1"
"pumpkin_seed","pumpkin seed","1"
"mustard_cress","mustard cress","1"
"langoustine","langoustine","1"
"bagel","bagel","1"
"corn_oil","corn oil","1"
"spring_greens","spring greens","1"
"roast_potatoes","roast potatoes","1"
"mirin","mirin","1"
"white_cabbage","white cabbage","1"
"sweet_potato","sweet potato","1"
"salsify","salsify","1"
"rhubarb","rhubarb","1"
"angelica","angelica","1"
"nibbed_almonds","nibbed almonds","1"
"semolina","semolina","1"
"mince","mince","1"
"grapeseed_oil","grapeseed oil","1"
"sea_bass","sea bass","1"
"poussin","poussin","1"
"black_pudding","black pudding","1"
"pomegranate_juice","pomegranate juice","1"
"chicory","chicory","1"
"blueberry","blueberry","1"
"brazil_nut","brazil nut","1"
"pork_shoulder","pork shoulder","1"
"risotto_rice","risotto rice","1"
"wholemeal_bread","wholemeal bread","1"
"brie_cheese","brie","1"
"cherry_brandy","cherry brandy","1"
"truffle_oil","truffle oil","1"
"pak_choi","pak choi","1"
"liver","liver","1"
"chickpea","chickpea","1"
"sea_trout","sea trout","1"
"kidney_bean","kidney beans","1"
"cobnut","cobnut","1"
"pheasant","pheasant","1"
"spelt_flour","spelt flour","1"
"grain","grain","1"
"blackberry","blackberry","1"
"caramel","caramel","1"
"shortbread","shortbread","1"
"chopped_tomatoes","chopped tomatoes","1"
"sparkling_wine","sparkling wine","1"
"cavolo_nero","cavolo nero","1"
"bouquet_garni","bouquet garni","1"
"venison","venison","1"
"almond_essence","almond essence","1"
"ketjap_manis","ketjap manis","1"
"flageolet_bean","flageolet beans","1"
"barley","barley","1"
"vegetable_shortening","vegetable shortening","1"
"irish_stout","Irish stout","1"
"coffee_liqueur","coffee liqueur","1"
"miso","miso","1"
"sourdough_bread","sourdough bread","1"
"scotch_bonnet_chillies","Scotch bonnet chilli","1"
"crayfish","crayfish","1"
"pork_sausages","pork sausages","1"
"kipper","kipper","1"
"quinoa","quinoa","1"
"couscous","couscous","1"
"soda_bread","soda bread","1"
"gingerbread","gingerbread","1"
"chicken_thigh","chicken thigh","1"
"gratin","gratin","1"
"partridge","partridge","1"
"pink_fir_apple","Pink Fir Apple","1"
"grapes","grapes","1"
"ginger_ale","ginger ale","1"
"haddock","haddock","1"
"double-zero_flour","00 flour","1"
"aubergine","aubergine","1"
"waxy_potato","waxy potato","1"
"ale","ale","1"
"lime_leaves","lime leaves","1"
"gravy_browning","gravy browning","1"
"coffee_beans","coffee beans","1"
"sumac","sumac","1"
"beef_rib","rib of beef","1"
"cream_liqueur","cream liqueur","1"
"palm_sugar","palm sugar","1"
"vermouth","vermouth","1"
"ratafia_biscuits","ratafia biscuits","1"
"foie_gras","foie gras","1"
"fenugreek","fenugreek","1"
"cannellini_beans","cannellini beans","1"
"poultry","poultry","1"
"coffee_essence","coffee essence","1"
"japanese_pumpkin","Japanese pumpkin","1"
"lamb_stock","lamb stock","1"
"rice","rice","1"
"gravy","gravy","1"
"fromage_frais","fromage frais","1"
"field_mushroom","field mushroom","1"
"beansprouts","beansprouts","1"
"kumquat","kumquat","1"
"pork_belly","pork belly","1"
"blackcurrant","blackcurrant","1"
"avocado","avocado","1"
"pickle","pickle","1"
"smoked_trout","smoked trout","1"
