"ouzo","ouzo","1"
"soya_bean","soya beans","1"
"currant","currants","1"
"grapes","grapes","1"
"farfalle","farfalle","1"
"amaranth","amaranth","1"
"perch","perch","1"
"tongue","tongue","1"
"star_anise","star anise","1"
"egg_wash","egg wash","1"
"stuffing","stuffing","1"
"green_cabbage","green cabbage","1"
"toffee","toffee","1"
"long-grain_rice","long-grain rice","1"
"prune","prune","1"
"pork_belly","pork belly","1"
"coriander_cress","coriander cress","1"
"pappardelle","pappardelle","1"
"smoked_trout","smoked trout","1"
"haricot_bean","haricot beans","1"
"cabbage","cabbage","1"
"port","port","1"
"goose","goose","1"
"field_mushroom","field mushroom","1"
"desiree_potato","Desirée","1"
"fruit_brandy","fruit brandy","1"
"sweetcorn","sweetcorn","1"
"strega_liqueur","strega liqueur","1"
"morel","morel","1"
"coffee_beans","coffee beans","1"
"lamb_rack","rack of lamb","1"
"turkey_breast","turkey breast","1"
"fettuccine","fettuccine","1"
"clotted_cream","clotted cream","1"
"cucumber","cucumber","1"
